nan,1.000000000000000021e-02,-1.018999999999999906e-01,1.930999999999999939e-01,-4.879999999999999616e-02,-1.918799999999999839e+00,3.831399999999999917e+00,-1.293699999999999850e+00,-8.747399999999998954e+00,-1.318500000000000005e+00,-2.920000000000000373e+00,-4.903000000000000691e-01,-5.530000000000000193e-02,-1.562999999999999945e-01,0.000000000000000000e+00
nan,1.100000000000000006e-01,-2.391999999999999960e-01,4.211000000000000298e-01,-1.463000000000000134e-01,-7.314000000000000501e-01,3.312000000000000499e-01,-1.187000000000000277e-01,-9.123300000000002186e+00,-2.752999999999999892e-01,-3.026299999999999990e+00,-1.374400000000000066e+00,-1.465000000000000191e-01,-4.599999999999999645e-01,0.000000000000000000e+00
nan,2.100000000000000200e-01,-3.707000000000000295e-01,4.218999999999999417e-01,-4.479999999999999954e-02,-2.081100000000000172e+00,3.874000000000000776e-01,1.981300000000000283e+00,-9.598399999999999821e+00,-2.478000000000000203e-01,-2.684700000000000308e+00,-2.319799999999999862e+00,-1.720000000000000140e-01,-7.441000000000000947e-01,0.000000000000000000e+00
nan,3.100000000000000533e-01,-6.199999999999999956e-01,2.508000000000000229e-01,1.336000000000000243e-01,-3.498999999999997113e-01,-1.068740000000000023e+01,2.137400000000000411e+00,-9.026200000000001111e+00,-1.931999999999999829e-01,-3.250599999999999934e+00,-3.247500000000000053e+00,-1.987000000000000155e-01,-1.037300000000000111e+00,0.000000000000000000e+00
nan,4.100000000000000311e-01,-3.814000000000000723e-01,-1.493900000000000006e+00,3.689000000000000057e-01,2.068699999999999761e+00,-1.395620000000000083e+01,3.050100000000000033e+00,-9.569500000000001450e+00,-3.417999999999999927e-01,-2.440900000000000070e+00,-4.182899999999999174e+00,-2.189000000000000112e-01,-1.321099999999999941e+00,0.000000000000000000e+00
nan,5.100000000000000089e-01,-5.188000000000000389e-01,-3.312700000000000422e+00,7.464999999999999414e-01,-5.512400000000000411e+00,-2.633749999999999503e+01,4.062599999999999767e+00,-9.790500000000001535e+00,-1.391999999999999904e-01,-2.484799999999999898e+00,-5.131199999999999761e+00,-2.492000000000000048e-01,-1.579299999999999926e+00,0.000000000000000000e+00
nan,6.099999999999999867e-01,-1.235799999999999788e+00,-4.624900000000000233e+00,1.401899999999999924e+00,-7.068900000000001071e+00,3.681199999999999584e+00,7.793699999999999406e+00,-9.771800000000000708e+00,-2.229000000000000148e-01,-1.684399999999999675e+00,-6.130300000000000971e+00,-2.586000000000000520e-01,-1.773499999999999854e+00,0.000000000000000000e+00
nan,7.099999999999999645e-01,-1.839100000000000179e+00,-3.584999999999999520e+00,2.024099999999999788e+00,-8.018800000000000594e+00,1.353129999999999811e+01,5.025000000000000355e+00,-9.703099999999999170e+00,3.869999999999999829e-02,-2.313800000000000079e+00,-7.096899999999999764e+00,-2.736000000000000099e-01,-1.968799999999999883e+00,0.000000000000000000e+00
nan,8.099999999999999423e-01,-3.075600000000000112e+00,-1.711699999999999999e+00,2.035400000000000098e+00,-1.350649999999999906e+01,2.659359999999999857e+01,-9.443599999999999994e+00,-9.920100000000001472e+00,3.400999999999999579e-01,-3.274300000000000210e+00,-8.063700000000000756e+00,-2.517000000000000348e-01,-2.257800000000000029e+00,0.000000000000000000e+00
nan,9.099999999999999201e-01,-4.480299999999999727e+00,2.926100000000000367e+00,-8.225999999999998868e-01,-1.252519999999999989e+01,6.208120000000000260e+01,-4.589990000000000236e+01,-1.041950000000000109e+01,-7.308000000000001162e-01,-3.922700000000000298e+00,-9.096000000000000085e+00,-2.642000000000000459e-01,-2.616200000000000081e+00,0.000000000000000000e+00
nan,1.010000000000000009e+00,-6.750000000000000000e+00,1.078530000000000122e+01,-6.976899999999998769e+00,-3.521860000000000213e+01,9.306879999999999598e+01,-6.652490000000000236e+01,-9.180299999999999017e+00,-1.790199999999999791e+00,-4.245900000000000674e+00,-1.009450000000000003e+01,-4.084999999999999187e-01,-3.036500000000000643e+00,0.000000000000000000e+00
nan,1.110000000000000098e+00,-1.207120000000000104e+01,2.042699999999999960e+01,-1.286829999999999963e+01,-7.003130000000000166e+01,8.698740000000000805e+01,-5.022509999999999764e+01,-6.488199999999999079e+00,-1.284400000000000208e+00,-3.854100000000000303e+00,-1.086389999999999922e+01,-5.611999999999999211e-01,-3.439200000000000479e+00,0.000000000000000000e+00
nan,1.210000000000000187e+00,-2.027810000000000201e+01,2.565160000000000196e+01,-1.614799999999999969e+01,-8.650000000000000000e+01,2.019369999999999976e+01,-1.835629999999999740e+01,-5.448600000000000776e+00,-6.102999999999999536e-01,-4.741699999999999804e+00,-1.142480000000000118e+01,-6.522999999999999909e-01,-3.839900000000000091e+00,0.000000000000000000e+00
nan,1.310000000000000275e+00,-2.617469999999999430e+01,2.564519999999999555e+01,-1.777629999999999910e+01,-1.938129999999999953e+01,-6.056099999999999817e+00,-2.413749999999999929e+01,-8.990399999999999281e+00,-1.299500000000000099e+00,-1.003299999999999947e+01,-1.213769999999999882e+01,-7.212000000000000632e-01,-4.591000000000000192e+00,0.000000000000000000e+00
nan,1.410000000000000364e+00,-2.274510000000000076e+01,2.784489999999999554e+01,-2.404139999999999944e+01,7.367490000000000805e+01,6.148749999999999716e+01,-1.027936000000000121e+02,-1.072929999999999851e+01,-4.761400000000000077e+00,-1.323209999999999908e+01,-1.317640000000000100e+01,-1.052599999999999980e+00,-5.810399999999999565e+00,0.000000000000000000e+00
nan,1.510000000000000453e+00,-1.033820000000000050e+01,3.914930000000000376e+01,-3.766839999999999833e+01,1.636250000000000000e+02,1.456748000000000047e+02,-1.456624999999999943e+02,-9.678000000000000824e+00,-7.930200000000001026e+00,-1.137349999999999817e+01,-1.419759999999999955e+01,-1.707099999999999840e+00,-7.076500000000000234e+00,0.000000000000000000e+00
nan,1.610000000000000542e+00,5.700000000000000178e+00,5.342240000000000322e+01,-4.875900000000000034e+01,1.311251000000000033e+02,1.256123000000000047e+02,-7.103119999999999834e+01,-6.678300000000000125e+00,-6.348200000000000287e+00,-4.390200000000000102e+00,-1.500969999999999871e+01,-2.467299999999999827e+00,-7.846199999999998731e+00,0.000000000000000000e+00
nan,1.710000000000000631e+00,1.356119999999999592e+01,6.200030000000000285e+01,-4.841779999999999973e+01,4.716870000000000118e+01,6.477500000000000568e+01,6.494370000000000687e+01,-1.804000000000000270e+00,3.187999999999999168e-01,-1.843599999999999905e+00,-1.546840000000000259e+01,-2.705899999999999750e+00,-8.054299999999999571e+00,0.000000000000000000e+00
nan,1.810000000000000719e+00,1.537879999999999825e+01,6.791049999999998477e+01,-3.864339999999999975e+01,8.874999999999999556e-01,2.943769999999999598e+01,8.979999999999999716e+01,7.156400000000000539e+00,-2.491100000000000314e+00,-3.091499999999999915e+00,-1.500440000000000040e+01,-2.700700000000000323e+00,-8.272800000000000153e+00,0.000000000000000000e+00
nan,1.910000000000000808e+00,1.379989999999999917e+01,7.243010000000001014e+01,-3.775680000000001257e+01,-2.048750000000000071e+01,4.873129999999999740e+01,-2.180620000000000047e+01,-1.374800000000000022e+00,-7.808300000000000018e+00,-5.441100000000000492e+00,-1.481879999999999953e+01,-3.344299999999999606e+00,-8.775299999999999656e+00,0.000000000000000000e+00
nan,2.010000000000000675e+00,1.361739999999999817e+01,7.205230000000000246e+01,-3.711339999999999861e+01,-1.456200000000000383e+00,-9.387399999999999523e+00,1.196250000000000036e+01,-1.595299999999999940e+00,-7.731799999999999784e+00,-5.625999999999999446e+00,-1.497680000000000078e+01,-4.134499999999999176e+00,-9.339400000000001256e+00,0.000000000000000000e+00
nan,2.110000000000000764e+00,1.294040000000000212e+01,7.231800000000001205e+01,-3.635060000000000002e+01,-7.106199999999999406e+00,1.193800000000000416e+00,4.862399999999999167e+00,-1.140700000000000047e+00,-7.437400000000001121e+00,-5.748000000000000220e+00,-1.510369999999999990e+01,-4.890699999999999825e+00,-9.905900000000000816e+00,0.000000000000000000e+00
nan,2.210000000000000853e+00,1.198359999999999914e+01,7.220509999999998740e+01,-3.593550000000000466e+01,-1.210630000000000095e+01,-3.062999999999999057e-01,4.137499999999999289e+00,-2.653999999999999693e-01,-6.630700000000000038e+00,-5.778700000000000614e+00,-1.519489999999999874e+01,-5.607199999999999740e+00,-1.048540000000000028e+01,0.000000000000000000e+00
nan,2.310000000000000941e+00,1.029070000000000107e+01,7.173729999999999052e+01,-3.580209999999999582e+01,-2.421879999999999811e+01,-8.875000000000000000e+00,4.318800000000000416e+00,-3.659000000000000030e-01,-5.806400000000000894e+00,-5.233500000000000263e+00,-1.521519999999999939e+01,-6.215600000000000236e+00,-1.103149999999999764e+01,0.000000000000000000e+00
nan,2.410000000000001030e+00,6.827599999999999447e+00,6.955339999999999634e+01,-3.541170000000001039e+01,-3.965619999999999834e+01,-3.954359999999999786e+01,1.418799999999999617e+00,-9.520999999999999464e-01,-5.627399999999999736e+00,-4.932500000000000107e+00,-1.526820000000000199e+01,-6.776200000000000223e+00,-1.153630000000000067e+01,0.000000000000000000e+00
nan,2.510000000000001119e+00,2.264499999999999957e+00,6.327339999999999520e+01,-3.436299999999999955e+01,-5.155030000000000712e+01,-7.721850000000000591e+01,1.717490000000000094e+01,-2.773800000000000043e+00,-5.022899999999999920e+00,-4.718799999999999883e+00,-1.545670000000000144e+01,-7.317000000000000171e+00,-1.200810000000000066e+01,0.000000000000000000e+00
nan,2.610000000000001208e+00,-2.324100000000000055e+00,5.448239999999999839e+01,-3.082519999999999527e+01,-4.030639999999999645e+01,-9.334360000000000923e+01,5.788720000000000709e+01,-4.543300000000000338e+00,-4.928300000000000125e+00,-5.555400000000000560e+00,-1.583319999999999972e+01,-7.815100000000001046e+00,-1.252970000000000184e+01,0.000000000000000000e+00
nan,2.710000000000001297e+00,-6.422199999999999243e+00,4.439260000000000161e+01,-2.332479999999999976e+01,-3.837500000000000000e+01,-1.077813000000000159e+02,8.783750000000000568e+01,-7.139599999999999724e+00,-3.814599999999999991e+00,-5.995600000000000485e+00,-1.641859999999999786e+01,-8.243600000000000705e+00,-1.311190000000000211e+01,0.000000000000000000e+00
nan,2.810000000000001386e+00,-8.187700000000001310e+00,3.398899999999999721e+01,-1.285190000000000055e+01,-9.825300000000000367e+00,-9.203119999999999834e+01,1.026875000000000000e+02,-9.963100000000000733e+00,-3.486399999999999721e+00,-5.881999999999999673e+00,-1.729530000000000101e+01,-8.594099999999999184e+00,-1.369940000000000246e+01,0.000000000000000000e+00
nan,2.910000000000001474e+00,-1.008110000000000284e+01,2.683230000000000359e+01,-3.333299999999999930e+00,-1.984979999999999833e+01,-5.716250000000000142e+01,8.990019999999999811e+01,-1.126589999999999847e+01,-2.591700000000000337e+00,-5.395799999999999486e+00,-1.836580000000000013e+01,-8.913100000000000023e+00,-1.427330000000000076e+01,0.000000000000000000e+00
nan,3.010000000000001563e+00,-1.176069999999999816e+01,2.335080000000000311e+01,3.658900000000000041e+00,-1.788149999999999551e+01,-1.926869999999999905e+01,5.428130000000000166e+01,-1.085640000000000072e+01,-1.056000000000000050e+00,-4.634200000000000763e+00,-1.949350000000000094e+01,-9.101200000000002177e+00,-1.477749999999999986e+01,0.000000000000000000e+00
nan,3.110000000000001652e+00,-1.241740000000000066e+01,2.153129999999999455e+01,7.307699999999999640e+00,2.637599999999999945e+00,-1.602490000000000236e+01,2.726879999999999882e+01,-9.913800000000000168e+00,-4.099000000000000421e-01,-3.765500000000000291e+00,-2.052850000000000108e+01,-9.144800000000000040e+00,-1.519089999999999918e+01,0.000000000000000000e+00
nan,3.210000000000001741e+00,-1.233589999999999876e+01,2.041050000000000253e+01,9.345700000000000784e+00,3.549999999999999822e+00,-9.925100000000000477e+00,9.375000000000000000e+00,-9.812500000000000000e+00,2.362000000000000210e-01,-3.069300000000000139e+00,-2.148969999999999914e+01,-9.147099999999998232e+00,-1.551620000000000132e+01,0.000000000000000000e+00
nan,3.310000000000001830e+00,-1.133709999999999951e+01,1.941679999999999851e+01,9.087599999999998346e+00,8.343599999999998573e+00,-5.043800000000000061e+00,7.685999999999999499e-01,-9.606399999999998940e+00,1.889000000000000123e-01,-3.151200000000000223e+00,-2.248190000000000310e+01,-9.128099999999999881e+00,-1.583810000000000073e+01,0.000000000000000000e+00
nan,3.410000000000001918e+00,-1.159750000000000014e+01,2.067259999999999565e+01,9.740400000000001057e+00,-4.793800000000000061e+00,1.741259999999999764e+01,3.043800000000000061e+00,-9.435800000000002186e+00,1.081000000000000016e-01,-3.397300000000000431e+00,-2.343780000000000285e+01,-9.119000000000001549e+00,-1.615399999999999991e+01,0.000000000000000000e+00
nan,3.510000000000002007e+00,-1.181349999999999945e+01,2.144810000000000016e+01,9.751099999999999213e+00,-7.186000000000000165e-01,4.093799999999999883e+00,-1.131400000000000183e+00,-9.219700000000001339e+00,3.578000000000000069e-01,-3.351100000000000190e+00,-2.435440000000000182e+01,-9.091699999999999449e+00,-1.649999999999999645e+01,0.000000000000000000e+00
nan,3.610000000000002096e+00,-1.193590000000000018e+01,2.211480000000000246e+01,9.739700000000000912e+00,-1.387399999999999967e+00,7.775000000000000355e+00,6.880000000000001392e-02,-9.193199999999999150e+00,5.020999999999999908e-01,-3.340500000000000025e+00,-2.527680000000000149e+01,-9.044800000000000395e+00,-1.682939999999999969e+01,0.000000000000000000e+00
nan,3.710000000000002185e+00,-1.184549999999999947e+01,2.246090000000000231e+01,9.757900000000001128e+00,1.156199999999999894e+00,1.793900000000000050e+00,1.006099999999999994e+00,-9.198399999999999466e+00,3.706999999999999740e-01,-3.549600000000000311e+00,-2.620120000000000005e+01,-9.003899999999999793e+00,-1.717629999999999768e+01,0.000000000000000000e+00
nan,3.810000000000002274e+00,-1.188660000000000139e+01,2.272290000000000276e+01,9.955399999999999139e+00,-8.874000000000000776e-01,1.975100000000000078e+00,1.356300000000000061e+00,-9.003800000000001802e+00,3.944000000000000283e-01,-3.622100000000000541e+00,-2.710389999999999944e+01,-8.964199999999999946e+00,-1.753810000000000358e+01,0.000000000000000000e+00
nan,3.910000000000002363e+00,-1.196290000000000120e+01,2.280239999999999867e+01,9.965899999999999537e+00,-9.813000000000000611e-01,8.687999999999999057e-01,2.750000000000000222e-01,-9.146899999999998698e+00,4.383000000000000229e-01,-3.509400000000000297e+00,-2.801750000000000185e+01,-8.924000000000001265e+00,-1.789289999999999736e+01,0.000000000000000000e+00
nan,4.010000000000002451e+00,-1.204870000000000019e+01,2.284240000000000492e+01,1.003639999999999866e+01,-7.937000000000000721e-01,-1.625999999999999668e-01,4.686000000000000165e-01,-9.170700000000000074e+00,4.218000000000000083e-01,-3.513100000000000112e+00,-2.893110000000000426e+01,-8.880900000000000460e+00,-1.824249999999999972e+01,0.000000000000000000e+00
nan,4.110000000000002096e+00,-1.213419999999999987e+01,2.282390000000000185e+01,1.006460000000000221e+01,-6.374000000000000776e-01,-5.500999999999999224e-01,2.187000000000000333e-01,-9.030100000000000904e+00,4.400000000000000577e-01,-3.529399999999999871e+00,-2.983889999999999532e+01,-8.836800000000000210e+00,-1.859489999999999910e+01,0.000000000000000000e+00
nan,4.210000000000001741e+00,-1.221100000000000207e+01,2.277130000000000365e+01,1.006240000000000023e+01,-6.998000000000000886e-01,-3.312999999999999834e-01,-2.874999999999999778e-01,-9.084199999999999164e+00,4.745000000000000329e-01,-3.487299999999999844e+00,-3.074800000000000111e+01,-8.791999999999999815e+00,-1.894739999999999824e+01,0.000000000000000000e+00
nan,4.310000000000001386e+00,-1.227760000000000140e+01,2.275699999999999790e+01,1.003179999999999872e+01,-8.813000000000000833e-01,1.436999999999999944e-01,1.313999999999999613e-01,-9.107899999999998997e+00,4.107999999999999430e-01,-3.517900000000000027e+00,-3.166080000000000183e+01,-8.749500000000001165e+00,-1.929739999999999966e+01,0.000000000000000000e+00
nan,4.410000000000001030e+00,-1.235420000000000051e+01,2.272579999999999956e+01,1.002809999999999846e+01,-7.125000000000000222e-01,-4.500000000000000111e-01,-3.437999999999999945e-01,-9.140100000000000335e+00,3.937000000000000499e-01,-3.498900000000000343e+00,-3.257070000000000221e+01,-8.708299999999999486e+00,-1.964780000000000371e+01,0.000000000000000000e+00
nan,4.510000000000000675e+00,-1.242839999999999989e+01,2.270880000000000365e+01,1.002500000000000213e+01,-8.937999999999999279e-01,9.370000000000000551e-02,6.250000000000000000e-02,-9.120199999999998752e+00,3.854000000000000203e-01,-3.509300000000000530e+00,-3.348290000000000788e+01,-8.668600000000001415e+00,-1.999760000000000204e+01,0.000000000000000000e+00
nan,4.610000000000000320e+00,-1.254680000000000106e+01,2.273099999999999810e+01,1.001759999999999984e+01,-1.143899999999999917e+00,0.000000000000000000e+00,-1.187999999999999889e-01,-9.107699999999997686e+00,3.951000000000000068e-01,-3.487299999999999844e+00,-3.439170000000000016e+01,-8.629099999999997550e+00,-2.034840000000000160e+01,0.000000000000000000e+00
nan,4.709999999999999964e+00,-1.264160000000000039e+01,2.272419999999999973e+01,1.002630000000000088e+01,-7.813999999999998725e-01,-4.437999999999999723e-01,3.499999999999999778e-01,-9.123799999999999244e+00,3.730999999999999872e-01,-3.466300000000000381e+00,-3.530550000000000210e+01,-8.589999999999999858e+00,-2.069500000000000028e+01,0.000000000000000000e+00
nan,4.809999999999999609e+00,-1.270579999999999821e+01,2.269209999999999994e+01,1.006149999999999878e+01,-9.000000000000000222e-01,3.625999999999999779e-01,2.250000000000000056e-01,-9.116899999999999338e+00,3.954000000000000292e-01,-3.465200000000000280e+00,-3.621999999999999886e+01,-8.553899999999998727e+00,-2.104180000000000206e+01,0.000000000000000000e+00
nan,4.909999999999999254e+00,-1.279490000000000016e+01,2.272099999999999653e+01,1.007099999999999973e+01,-6.624999999999999778e-01,2.062999999999999834e-01,0.000000000000000000e+00,-9.126700000000001367e+00,3.679000000000000048e-01,-3.473900000000000432e+00,-3.713029999999999831e+01,-8.515499999999999403e+00,-2.138889999999999958e+01,0.000000000000000000e+00
